sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_d_inner,dim_flange_thickness,dim_pn_mpa,dim_page,dim_bolt_circle_d,dim_stud_count,dim_pn,dim_execution,dim_outer_diameter,description,attributes,dim_h4,dim_bolt_d,dim_flange_type,dim_seal_face,dim_series,dim_mass_kg
гост-12821-1980-50-pn25-фв-09г2с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN50 PN25 Ст09Г2С ГОСТ 12821-1980,50,,160,,,,25,,,2.78,09Г2С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,09Г2С,,,1-50-25,False,гост-12821-1980-50-pn25-фв,49,17,2.5,,125,4,25,1,160,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-50-25. DN 50. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 09Г2С.,dn=50; outer_diameter=160; pn=25; mass_kg=2.78; execution=1; d_inner=49; flange_thickness=17; pn_mpa=2.5; bolt_circle_d=125; stud_count=4; bolt_d=16; h4=45; flange_type=ФВ,45,16,ФВ,1,,2.78
гост-12821-1980-50-pn25-фв-10,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN50 PN25 Ст10 ГОСТ 12821-1980,50,,160,,,,25,,,2.78,10,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,10,,,1-50-25,False,гост-12821-1980-50-pn25-фв,49,17,2.5,,125,4,25,1,160,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-50-25. DN 50. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 10.,dn=50; outer_diameter=160; pn=25; mass_kg=2.78; execution=1; d_inner=49; flange_thickness=17; pn_mpa=2.5; bolt_circle_d=125; stud_count=4; bolt_d=16; h4=45; flange_type=ФВ,45,16,ФВ,1,,2.78
гост-12821-1980-50-pn25-фв-12х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN50 PN25 Ст12Х18Н10Т ГОСТ 12821-1980,50,,160,,,,25,,,2.78,12Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,12Х18Н10Т,,,1-50-25,False,гост-12821-1980-50-pn25-фв,49,17,2.5,,125,4,25,1,160,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-50-25. DN 50. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=50; outer_diameter=160; pn=25; mass_kg=2.78; execution=1; d_inner=49; flange_thickness=17; pn_mpa=2.5; bolt_circle_d=125; stud_count=4; bolt_d=16; h4=45; flange_type=ФВ,45,16,ФВ,1,,2.78
гост-12821-1980-50-pn25-фв-13хфа,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN50 PN25 Ст13ХФА ГОСТ 12821-1980,50,,160,,,,25,,,2.78,13ХФА,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,13ХФА,,,1-50-25,False,гост-12821-1980-50-pn25-фв,49,17,2.5,,125,4,25,1,160,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-50-25. DN 50. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 13ХФА.,dn=50; outer_diameter=160; pn=25; mass_kg=2.78; execution=1; d_inner=49; flange_thickness=17; pn_mpa=2.5; bolt_circle_d=125; stud_count=4; bolt_d=16; h4=45; flange_type=ФВ,45,16,ФВ,1,,2.78
гост-12821-1980-50-pn25-фв-17г1с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN50 PN25 Ст17Г1С ГОСТ 12821-1980,50,,160,,,,25,,,2.78,17Г1С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,17Г1С,,,1-50-25,False,гост-12821-1980-50-pn25-фв,49,17,2.5,,125,4,25,1,160,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-50-25. DN 50. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 17Г1С.,dn=50; outer_diameter=160; pn=25; mass_kg=2.78; execution=1; d_inner=49; flange_thickness=17; pn_mpa=2.5; bolt_circle_d=125; stud_count=4; bolt_d=16; h4=45; flange_type=ФВ,45,16,ФВ,1,,2.78
гост-12821-1980-50-pn25-фв-20,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN50 PN25 Ст20 ГОСТ 12821-1980,50,,160,,,,25,,,2.78,20,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,20,,,1-50-25,False,гост-12821-1980-50-pn25-фв,49,17,2.5,,125,4,25,1,160,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-50-25. DN 50. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 20.,dn=50; outer_diameter=160; pn=25; mass_kg=2.78; execution=1; d_inner=49; flange_thickness=17; pn_mpa=2.5; bolt_circle_d=125; stud_count=4; bolt_d=16; h4=45; flange_type=ФВ,45,16,ФВ,1,,2.78
гост-12821-1980-65-pn25-фв-08х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN65 PN25 Ст08Х18Н10Т ГОСТ 12821-1980,65,,180,,,,25,,,3.71,08Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,08Х18Н10Т,,,1-65-25,False,гост-12821-1980-65-pn25-фв,66,19,2.5,,145,8,25,1,180,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-65-25. DN 65. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=65; outer_diameter=180; pn=25; mass_kg=3.71; execution=1; d_inner=66; flange_thickness=19; pn_mpa=2.5; bolt_circle_d=145; stud_count=8; bolt_d=16; h4=50; flange_type=ФВ,50,16,ФВ,1,,3.71
гост-12821-1980-65-pn25-фв-09г2с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN65 PN25 Ст09Г2С ГОСТ 12821-1980,65,,180,,,,25,,,3.71,09Г2С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,09Г2С,,,1-65-25,False,гост-12821-1980-65-pn25-фв,66,19,2.5,,145,8,25,1,180,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-65-25. DN 65. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 09Г2С.,dn=65; outer_diameter=180; pn=25; mass_kg=3.71; execution=1; d_inner=66; flange_thickness=19; pn_mpa=2.5; bolt_circle_d=145; stud_count=8; bolt_d=16; h4=50; flange_type=ФВ,50,16,ФВ,1,,3.71
гост-12821-1980-65-pn25-фв-10,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN65 PN25 Ст10 ГОСТ 12821-1980,65,,180,,,,25,,,3.71,10,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,10,,,1-65-25,False,гост-12821-1980-65-pn25-фв,66,19,2.5,,145,8,25,1,180,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-65-25. DN 65. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 10.,dn=65; outer_diameter=180; pn=25; mass_kg=3.71; execution=1; d_inner=66; flange_thickness=19; pn_mpa=2.5; bolt_circle_d=145; stud_count=8; bolt_d=16; h4=50; flange_type=ФВ,50,16,ФВ,1,,3.71
гост-12821-1980-65-pn25-фв-12х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN65 PN25 Ст12Х18Н10Т ГОСТ 12821-1980,65,,180,,,,25,,,3.71,12Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,12Х18Н10Т,,,1-65-25,False,гост-12821-1980-65-pn25-фв,66,19,2.5,,145,8,25,1,180,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-65-25. DN 65. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=65; outer_diameter=180; pn=25; mass_kg=3.71; execution=1; d_inner=66; flange_thickness=19; pn_mpa=2.5; bolt_circle_d=145; stud_count=8; bolt_d=16; h4=50; flange_type=ФВ,50,16,ФВ,1,,3.71
гост-12821-1980-65-pn25-фв-13хфа,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN65 PN25 Ст13ХФА ГОСТ 12821-1980,65,,180,,,,25,,,3.71,13ХФА,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,13ХФА,,,1-65-25,False,гост-12821-1980-65-pn25-фв,66,19,2.5,,145,8,25,1,180,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-65-25. DN 65. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 13ХФА.,dn=65; outer_diameter=180; pn=25; mass_kg=3.71; execution=1; d_inner=66; flange_thickness=19; pn_mpa=2.5; bolt_circle_d=145; stud_count=8; bolt_d=16; h4=50; flange_type=ФВ,50,16,ФВ,1,,3.71
гост-12821-1980-65-pn25-фв-17г1с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN65 PN25 Ст17Г1С ГОСТ 12821-1980,65,,180,,,,25,,,3.71,17Г1С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,17Г1С,,,1-65-25,False,гост-12821-1980-65-pn25-фв,66,19,2.5,,145,8,25,1,180,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-65-25. DN 65. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 17Г1С.,dn=65; outer_diameter=180; pn=25; mass_kg=3.71; execution=1; d_inner=66; flange_thickness=19; pn_mpa=2.5; bolt_circle_d=145; stud_count=8; bolt_d=16; h4=50; flange_type=ФВ,50,16,ФВ,1,,3.71
гост-12821-1980-65-pn25-фв-20,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN65 PN25 Ст20 ГОСТ 12821-1980,65,,180,,,,25,,,3.71,20,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,20,,,1-65-25,False,гост-12821-1980-65-pn25-фв,66,19,2.5,,145,8,25,1,180,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-65-25. DN 65. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 20.,dn=65; outer_diameter=180; pn=25; mass_kg=3.71; execution=1; d_inner=66; flange_thickness=19; pn_mpa=2.5; bolt_circle_d=145; stud_count=8; bolt_d=16; h4=50; flange_type=ФВ,50,16,ФВ,1,,3.71
гост-12821-1980-80-pn25-фв-08х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN80 PN25 Ст08Х18Н10Т ГОСТ 12821-1980,80,,195,,,,25,,,4.44,08Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,08Х18Н10Т,,,1-80-25,False,гост-12821-1980-80-pn25-фв,78,19,2.5,,160,8,25,1,195,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-80-25. DN 80. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=80; outer_diameter=195; pn=25; mass_kg=4.44; execution=1; d_inner=78; flange_thickness=19; pn_mpa=2.5; bolt_circle_d=160; stud_count=8; bolt_d=16; h4=52; flange_type=ФВ,52,16,ФВ,1,,4.44
гост-12821-1980-80-pn25-фв-09г2с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN80 PN25 Ст09Г2С ГОСТ 12821-1980,80,,195,,,,25,,,4.44,09Г2С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,09Г2С,,,1-80-25,False,гост-12821-1980-80-pn25-фв,78,19,2.5,,160,8,25,1,195,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-80-25. DN 80. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 09Г2С.,dn=80; outer_diameter=195; pn=25; mass_kg=4.44; execution=1; d_inner=78; flange_thickness=19; pn_mpa=2.5; bolt_circle_d=160; stud_count=8; bolt_d=16; h4=52; flange_type=ФВ,52,16,ФВ,1,,4.44
гост-12821-1980-80-pn25-фв-10,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN80 PN25 Ст10 ГОСТ 12821-1980,80,,195,,,,25,,,4.44,10,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,10,,,1-80-25,False,гост-12821-1980-80-pn25-фв,78,19,2.5,,160,8,25,1,195,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-80-25. DN 80. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 10.,dn=80; outer_diameter=195; pn=25; mass_kg=4.44; execution=1; d_inner=78; flange_thickness=19; pn_mpa=2.5; bolt_circle_d=160; stud_count=8; bolt_d=16; h4=52; flange_type=ФВ,52,16,ФВ,1,,4.44
гост-12821-1980-80-pn25-фв-12х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN80 PN25 Ст12Х18Н10Т ГОСТ 12821-1980,80,,195,,,,25,,,4.44,12Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,12Х18Н10Т,,,1-80-25,False,гост-12821-1980-80-pn25-фв,78,19,2.5,,160,8,25,1,195,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-80-25. DN 80. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=80; outer_diameter=195; pn=25; mass_kg=4.44; execution=1; d_inner=78; flange_thickness=19; pn_mpa=2.5; bolt_circle_d=160; stud_count=8; bolt_d=16; h4=52; flange_type=ФВ,52,16,ФВ,1,,4.44
гост-12821-1980-80-pn25-фв-13хфа,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN80 PN25 Ст13ХФА ГОСТ 12821-1980,80,,195,,,,25,,,4.44,13ХФА,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,13ХФА,,,1-80-25,False,гост-12821-1980-80-pn25-фв,78,19,2.5,,160,8,25,1,195,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-80-25. DN 80. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 13ХФА.,dn=80; outer_diameter=195; pn=25; mass_kg=4.44; execution=1; d_inner=78; flange_thickness=19; pn_mpa=2.5; bolt_circle_d=160; stud_count=8; bolt_d=16; h4=52; flange_type=ФВ,52,16,ФВ,1,,4.44
гост-12821-1980-80-pn25-фв-17г1с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN80 PN25 Ст17Г1С ГОСТ 12821-1980,80,,195,,,,25,,,4.44,17Г1С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,17Г1С,,,1-80-25,False,гост-12821-1980-80-pn25-фв,78,19,2.5,,160,8,25,1,195,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-80-25. DN 80. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 17Г1С.,dn=80; outer_diameter=195; pn=25; mass_kg=4.44; execution=1; d_inner=78; flange_thickness=19; pn_mpa=2.5; bolt_circle_d=160; stud_count=8; bolt_d=16; h4=52; flange_type=ФВ,52,16,ФВ,1,,4.44
гост-12821-1980-80-pn25-фв-20,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN80 PN25 Ст20 ГОСТ 12821-1980,80,,195,,,,25,,,4.44,20,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,20,,,1-80-25,False,гост-12821-1980-80-pn25-фв,78,19,2.5,,160,8,25,1,195,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-80-25. DN 80. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 20.,dn=80; outer_diameter=195; pn=25; mass_kg=4.44; execution=1; d_inner=78; flange_thickness=19; pn_mpa=2.5; bolt_circle_d=160; stud_count=8; bolt_d=16; h4=52; flange_type=ФВ,52,16,ФВ,1,,4.44
гост-12821-1980-100-pn25-фв-08х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN100 PN25 Ст08Х18Н10Т ГОСТ 12821-1980,100,,230,,,,25,,,6.51,08Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,08Х18Н10Т,,,1-100-25,False,гост-12821-1980-100-pn25-фв,96,21,2.5,,190,8,25,1,230,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-100-25. DN 100. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=100; outer_diameter=230; pn=25; mass_kg=6.51; execution=1; d_inner=96; flange_thickness=21; pn_mpa=2.5; bolt_circle_d=190; stud_count=8; bolt_d=20; h4=58; flange_type=ФВ,58,20,ФВ,1,,6.51
гост-12821-1980-100-pn25-фв-09г2с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN100 PN25 Ст09Г2С ГОСТ 12821-1980,100,,230,,,,25,,,6.51,09Г2С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,09Г2С,,,1-100-25,False,гост-12821-1980-100-pn25-фв,96,21,2.5,,190,8,25,1,230,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-100-25. DN 100. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 09Г2С.,dn=100; outer_diameter=230; pn=25; mass_kg=6.51; execution=1; d_inner=96; flange_thickness=21; pn_mpa=2.5; bolt_circle_d=190; stud_count=8; bolt_d=20; h4=58; flange_type=ФВ,58,20,ФВ,1,,6.51
гост-12821-1980-100-pn25-фв-10,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN100 PN25 Ст10 ГОСТ 12821-1980,100,,230,,,,25,,,6.51,10,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,10,,,1-100-25,False,гост-12821-1980-100-pn25-фв,96,21,2.5,,190,8,25,1,230,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-100-25. DN 100. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 10.,dn=100; outer_diameter=230; pn=25; mass_kg=6.51; execution=1; d_inner=96; flange_thickness=21; pn_mpa=2.5; bolt_circle_d=190; stud_count=8; bolt_d=20; h4=58; flange_type=ФВ,58,20,ФВ,1,,6.51
гост-12821-1980-100-pn25-фв-12х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN100 PN25 Ст12Х18Н10Т ГОСТ 12821-1980,100,,230,,,,25,,,6.51,12Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,12Х18Н10Т,,,1-100-25,False,гост-12821-1980-100-pn25-фв,96,21,2.5,,190,8,25,1,230,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-100-25. DN 100. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=100; outer_diameter=230; pn=25; mass_kg=6.51; execution=1; d_inner=96; flange_thickness=21; pn_mpa=2.5; bolt_circle_d=190; stud_count=8; bolt_d=20; h4=58; flange_type=ФВ,58,20,ФВ,1,,6.51
гост-12821-1980-100-pn25-фв-13хфа,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN100 PN25 Ст13ХФА ГОСТ 12821-1980,100,,230,,,,25,,,6.51,13ХФА,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,13ХФА,,,1-100-25,False,гост-12821-1980-100-pn25-фв,96,21,2.5,,190,8,25,1,230,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-100-25. DN 100. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 13ХФА.,dn=100; outer_diameter=230; pn=25; mass_kg=6.51; execution=1; d_inner=96; flange_thickness=21; pn_mpa=2.5; bolt_circle_d=190; stud_count=8; bolt_d=20; h4=58; flange_type=ФВ,58,20,ФВ,1,,6.51
гост-12821-1980-100-pn25-фв-17г1с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN100 PN25 Ст17Г1С ГОСТ 12821-1980,100,,230,,,,25,,,6.51,17Г1С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,17Г1С,,,1-100-25,False,гост-12821-1980-100-pn25-фв,96,21,2.5,,190,8,25,1,230,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-100-25. DN 100. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 17Г1С.,dn=100; outer_diameter=230; pn=25; mass_kg=6.51; execution=1; d_inner=96; flange_thickness=21; pn_mpa=2.5; bolt_circle_d=190; stud_count=8; bolt_d=20; h4=58; flange_type=ФВ,58,20,ФВ,1,,6.51
гост-12821-1980-100-pn25-фв-20,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN100 PN25 Ст20 ГОСТ 12821-1980,100,,230,,,,25,,,6.51,20,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,20,,,1-100-25,False,гост-12821-1980-100-pn25-фв,96,21,2.5,,190,8,25,1,230,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-100-25. DN 100. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 20.,dn=100; outer_diameter=230; pn=25; mass_kg=6.51; execution=1; d_inner=96; flange_thickness=21; pn_mpa=2.5; bolt_circle_d=190; stud_count=8; bolt_d=20; h4=58; flange_type=ФВ,58,20,ФВ,1,,6.51
гост-12821-1980-125-pn25-фв-08х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN125 PN25 Ст08Х18Н10Т ГОСТ 12821-1980,125,,270,,,,25,,,9.41,08Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,08Х18Н10Т,,,1-125-25,False,гост-12821-1980-125-pn25-фв,121,23,2.5,,220,8,25,1,270,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-125-25. DN 125. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=125; outer_diameter=270; pn=25; mass_kg=9.41; execution=1; d_inner=121; flange_thickness=23; pn_mpa=2.5; bolt_circle_d=220; stud_count=8; bolt_d=24; h4=65; flange_type=ФВ,65,24,ФВ,1,,9.41
гост-12821-1980-125-pn25-фв-09г2с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN125 PN25 Ст09Г2С ГОСТ 12821-1980,125,,270,,,,25,,,9.41,09Г2С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,09Г2С,,,1-125-25,False,гост-12821-1980-125-pn25-фв,121,23,2.5,,220,8,25,1,270,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-125-25. DN 125. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 09Г2С.,dn=125; outer_diameter=270; pn=25; mass_kg=9.41; execution=1; d_inner=121; flange_thickness=23; pn_mpa=2.5; bolt_circle_d=220; stud_count=8; bolt_d=24; h4=65; flange_type=ФВ,65,24,ФВ,1,,9.41
гост-12821-1980-125-pn25-фв-10,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN125 PN25 Ст10 ГОСТ 12821-1980,125,,270,,,,25,,,9.41,10,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,10,,,1-125-25,False,гост-12821-1980-125-pn25-фв,121,23,2.5,,220,8,25,1,270,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-125-25. DN 125. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 10.,dn=125; outer_diameter=270; pn=25; mass_kg=9.41; execution=1; d_inner=121; flange_thickness=23; pn_mpa=2.5; bolt_circle_d=220; stud_count=8; bolt_d=24; h4=65; flange_type=ФВ,65,24,ФВ,1,,9.41
гост-12821-1980-125-pn25-фв-12х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN125 PN25 Ст12Х18Н10Т ГОСТ 12821-1980,125,,270,,,,25,,,9.41,12Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,12Х18Н10Т,,,1-125-25,False,гост-12821-1980-125-pn25-фв,121,23,2.5,,220,8,25,1,270,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-125-25. DN 125. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=125; outer_diameter=270; pn=25; mass_kg=9.41; execution=1; d_inner=121; flange_thickness=23; pn_mpa=2.5; bolt_circle_d=220; stud_count=8; bolt_d=24; h4=65; flange_type=ФВ,65,24,ФВ,1,,9.41
гост-12821-1980-125-pn25-фв-13хфа,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN125 PN25 Ст13ХФА ГОСТ 12821-1980,125,,270,,,,25,,,9.41,13ХФА,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,13ХФА,,,1-125-25,False,гост-12821-1980-125-pn25-фв,121,23,2.5,,220,8,25,1,270,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-125-25. DN 125. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 13ХФА.,dn=125; outer_diameter=270; pn=25; mass_kg=9.41; execution=1; d_inner=121; flange_thickness=23; pn_mpa=2.5; bolt_circle_d=220; stud_count=8; bolt_d=24; h4=65; flange_type=ФВ,65,24,ФВ,1,,9.41
гост-12821-1980-125-pn25-фв-17г1с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN125 PN25 Ст17Г1С ГОСТ 12821-1980,125,,270,,,,25,,,9.41,17Г1С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,17Г1С,,,1-125-25,False,гост-12821-1980-125-pn25-фв,121,23,2.5,,220,8,25,1,270,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-125-25. DN 125. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 17Г1С.,dn=125; outer_diameter=270; pn=25; mass_kg=9.41; execution=1; d_inner=121; flange_thickness=23; pn_mpa=2.5; bolt_circle_d=220; stud_count=8; bolt_d=24; h4=65; flange_type=ФВ,65,24,ФВ,1,,9.41
