sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_straight_length,dim_straight_length_1,dim_arc_length,dim_developed_length,dim_developed_b,dim_height_h,dim_wall_s1,dim_wall_sk,dim_inner_diameter,dim_temperature_c,dim_pressure_group,dim_mass_method,dim_optional_execution,dim_data_source,dim_gost_designation,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock,description,attributes
sto-321-05-069-225-377-70-60-2501-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 377х70 исп. 069 PN 25.01 12Х1МФ СТО 321.05-2009,225,,377,70,,,25.01,60,1500,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,069,,12Х1МФ,,,60°-377х70-1000х800х3371-R1500-069,False,sto-321-05-069-225-377-70-60-2501,069,1000,800,1571,3371,866,110,59,63,240,545,25.01 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,60°-377х70-1000х800х3371-R1500-069,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 225. Наружный диаметр 377 мм. Толщина стенки 70 мм. Исполнение 069. PN 25.01 МПа. Температура 545°C. 25.01 МПа при 545°C. L1 800 мм развёртка 3371 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=225; outer_diameter=377; wall_thickness=70; pn=25.01; angle=60; radius=1500; material=12Х1МФ; execution=069; material_grade=12Х1МФ; straight_length=1000; straight_length_1=800; arc_length=1571; developed_length=3371; developed_b=866; height_h=110; wall_s1=59; wall_sk=63; inner_diameter=240; temperature_c=545; pressure_group=25.01 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-377х70-1000х800х3371-R1500-069
sto-321-05-070-225-377-70-90-2501-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 377х70 исп. 070 PN 25.01 12Х1МФ СТО 321.05-2009,225,,377,70,,,25.01,90,1500,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,070,,12Х1МФ,,,90°-377х70-1000х800х4156-R1500-070,False,sto-321-05-070-225-377-70-90-2501,070,1000,800,2356,4156,1500,110,59,63,240,545,25.01 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,90°-377х70-1000х800х4156-R1500-070,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 225. Наружный диаметр 377 мм. Толщина стенки 70 мм. Исполнение 070. PN 25.01 МПа. Температура 545°C. 25.01 МПа при 545°C. L1 800 мм развёртка 4156 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=225; outer_diameter=377; wall_thickness=70; pn=25.01; angle=90; radius=1500; material=12Х1МФ; execution=070; material_grade=12Х1МФ; straight_length=1000; straight_length_1=800; arc_length=2356; developed_length=4156; developed_b=1500; height_h=110; wall_s1=59; wall_sk=63; inner_diameter=240; temperature_c=545; pressure_group=25.01 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-377х70-1000х800х4156-R1500-070
sto-321-05-073-250-426-80-45-2501-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 426х80 исп. 073 PN 25.01 12Х1МФ СТО 321.05-2009,250,,426,80,,,25.01,45,1700,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,073,,12Х1МФ,,,45°-426х80-хх1335-R1700-073,False,sto-321-05-073-250-426-80-45-2501,073,,,1335,1335,704,,66.7,73,270,545,25.01 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,45°-426х80-хх1335-R1700-073,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 250. Наружный диаметр 426 мм. Толщина стенки 80 мм. Исполнение 073. PN 25.01 МПа. Температура 545°C. 25.01 МПа при 545°C. развёртка 1335 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=250; outer_diameter=426; wall_thickness=80; pn=25.01; angle=45; radius=1700; material=12Х1МФ; execution=073; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=1335; developed_length=1335; developed_b=704; height_h=; wall_s1=66.7; wall_sk=73; inner_diameter=270; temperature_c=545; pressure_group=25.01 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-426х80-хх1335-R1700-073
sto-321-05-074-250-426-80-60-2501-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 426х80 исп. 074 PN 25.01 12Х1МФ СТО 321.05-2009,250,,426,80,,,25.01,60,1700,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,074,,12Х1МФ,,,60°-426х80-хх1780-R1700-074,False,sto-321-05-074-250-426-80-60-2501,074,,,1780,1780,982,,66.7,73,270,545,25.01 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,60°-426х80-хх1780-R1700-074,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 250. Наружный диаметр 426 мм. Толщина стенки 80 мм. Исполнение 074. PN 25.01 МПа. Температура 545°C. 25.01 МПа при 545°C. развёртка 1780 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=250; outer_diameter=426; wall_thickness=80; pn=25.01; angle=60; radius=1700; material=12Х1МФ; execution=074; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=1780; developed_length=1780; developed_b=982; height_h=; wall_s1=66.7; wall_sk=73; inner_diameter=270; temperature_c=545; pressure_group=25.01 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-426х80-хх1780-R1700-074
sto-321-05-075-250-426-80-90-2501-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 426х80 исп. 075 PN 25.01 12Х1МФ СТО 321.05-2009,250,,426,80,,,25.01,90,1700,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,075,,12Х1МФ,,,90°-426х80-хх2670-R1700-075,False,sto-321-05-075-250-426-80-90-2501,075,,,2670,2670,1700,,66.7,73,270,545,25.01 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,90°-426х80-хх2670-R1700-075,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 250. Наружный диаметр 426 мм. Толщина стенки 80 мм. Исполнение 075. PN 25.01 МПа. Температура 545°C. 25.01 МПа при 545°C. развёртка 2670 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=250; outer_diameter=426; wall_thickness=80; pn=25.01; angle=90; radius=1700; material=12Х1МФ; execution=075; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=2670; developed_length=2670; developed_b=1700; height_h=; wall_s1=66.7; wall_sk=73; inner_diameter=270; temperature_c=545; pressure_group=25.01 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-426х80-хх2670-R1700-075
sto-321-05-078-300-465-80-45-2501-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 465х80 исп. 078 PN 25.01 12Х1МФ СТО 321.05-2009,300,,465,80,,,25.01,45,2100,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,078,,12Х1МФ,,,45°-465х80-хх1649-R2100-078,False,sto-321-05-078-300-465-80-45-2501,078,,,1649,1649,870,,72.8,74.5,308,545,25.01 МПа при 545°C,расчётная по формуле 5.2,Да,html:321.05,45°-465х80-хх1649-R2100-078,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 300. Наружный диаметр 465 мм. Толщина стенки 80 мм. Исполнение 078. PN 25.01 МПа. Температура 545°C. 25.01 МПа при 545°C. развёртка 1649 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=300; outer_diameter=465; wall_thickness=80; pn=25.01; angle=45; radius=2100; material=12Х1МФ; execution=078; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=1649; developed_length=1649; developed_b=870; height_h=; wall_s1=72.8; wall_sk=74.5; inner_diameter=308; temperature_c=545; pressure_group=25.01 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Да; data_source=html:321.05; gost_designation=45°-465х80-хх1649-R2100-078
sto-321-05-079-300-465-80-60-2501-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 465х80 исп. 079 PN 25.01 12Х1МФ СТО 321.05-2009,300,,465,80,,,25.01,60,2100,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,079,,12Х1МФ,,,60°-465х80-хх2199-R2100-079,False,sto-321-05-079-300-465-80-60-2501,079,,,2199,2199,1212,,72.8,74.5,308,545,25.01 МПа при 545°C,расчётная по формуле 5.2,Да,html:321.05,60°-465х80-хх2199-R2100-079,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 300. Наружный диаметр 465 мм. Толщина стенки 80 мм. Исполнение 079. PN 25.01 МПа. Температура 545°C. 25.01 МПа при 545°C. развёртка 2199 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=300; outer_diameter=465; wall_thickness=80; pn=25.01; angle=60; radius=2100; material=12Х1МФ; execution=079; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=2199; developed_length=2199; developed_b=1212; height_h=; wall_s1=72.8; wall_sk=74.5; inner_diameter=308; temperature_c=545; pressure_group=25.01 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Да; data_source=html:321.05; gost_designation=60°-465х80-хх2199-R2100-079
sto-321-05-080-300-465-80-90-2501-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 465х80 исп. 080 PN 25.01 12Х1МФ СТО 321.05-2009,300,,465,80,,,25.01,90,2100,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,080,,12Х1МФ,,,90°-465х80-хх3299-R2100-080,False,sto-321-05-080-300-465-80-90-2501,080,,,3299,3299,2100,,72.8,74.5,308,545,25.01 МПа при 545°C,расчётная по формуле 5.2,Да,html:321.05,90°-465х80-хх3299-R2100-080,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 300. Наружный диаметр 465 мм. Толщина стенки 80 мм. Исполнение 080. PN 25.01 МПа. Температура 545°C. 25.01 МПа при 545°C. развёртка 3299 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=300; outer_diameter=465; wall_thickness=80; pn=25.01; angle=90; radius=2100; material=12Х1МФ; execution=080; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=3299; developed_length=3299; developed_b=2100; height_h=; wall_s1=72.8; wall_sk=74.5; inner_diameter=308; temperature_c=545; pressure_group=25.01 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Да; data_source=html:321.05; gost_designation=90°-465х80-хх3299-R2100-080
sto-321-05-478-100-108-7-45-402-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 108х7 исп. 478 PN 4.02 12Х1МФ СТО 321.05-2009,100,,108,7,,,4.02,45,600,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,478,,12Х1МФ,,,45°-108х7-500х500х1471-R600-478,False,sto-321-05-478-100-108-7-45-402,478,500,500,471,1471,249,40,5.2,4.6,96,545,4.02 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,45°-108х7-500х500х1471-R600-478,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 100. Наружный диаметр 108 мм. Толщина стенки 7 мм. Исполнение 478. PN 4.02 МПа. Температура 545°C. 4.02 МПа при 545°C. L1 500 мм развёртка 1471 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=100; outer_diameter=108; wall_thickness=7; pn=4.02; angle=45; radius=600; material=12Х1МФ; execution=478; material_grade=12Х1МФ; straight_length=500; straight_length_1=500; arc_length=471; developed_length=1471; developed_b=249; height_h=40; wall_s1=5.2; wall_sk=4.6; inner_diameter=96; temperature_c=545; pressure_group=4.02 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-108х7-500х500х1471-R600-478
sto-321-05-479-100-108-7-60-402-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 108х7 исп. 479 PN 4.02 12Х1МФ СТО 321.05-2009,100,,108,7,,,4.02,60,600,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,479,,12Х1МФ,,,60°-108х7-500х500х1628-R600-479,False,sto-321-05-479-100-108-7-60-402,479,500,500,628,1628,346,40,5.2,4.6,96,545,4.02 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,60°-108х7-500х500х1628-R600-479,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 100. Наружный диаметр 108 мм. Толщина стенки 7 мм. Исполнение 479. PN 4.02 МПа. Температура 545°C. 4.02 МПа при 545°C. L1 500 мм развёртка 1628 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=100; outer_diameter=108; wall_thickness=7; pn=4.02; angle=60; radius=600; material=12Х1МФ; execution=479; material_grade=12Х1МФ; straight_length=500; straight_length_1=500; arc_length=628; developed_length=1628; developed_b=346; height_h=40; wall_s1=5.2; wall_sk=4.6; inner_diameter=96; temperature_c=545; pressure_group=4.02 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-108х7-500х500х1628-R600-479
sto-321-05-480-100-108-7-90-402-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 108х7 исп. 480 PN 4.02 12Х1МФ СТО 321.05-2009,100,,108,7,,,4.02,90,600,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,480,,12Х1МФ,,,90°-108х7-500х500х1942-R600-480,False,sto-321-05-480-100-108-7-90-402,480,500,500,942,1942,600,40,5.2,4.6,96,545,4.02 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,90°-108х7-500х500х1942-R600-480,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 100. Наружный диаметр 108 мм. Толщина стенки 7 мм. Исполнение 480. PN 4.02 МПа. Температура 545°C. 4.02 МПа при 545°C. L1 500 мм развёртка 1942 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=100; outer_diameter=108; wall_thickness=7; pn=4.02; angle=90; radius=600; material=12Х1МФ; execution=480; material_grade=12Х1МФ; straight_length=500; straight_length_1=500; arc_length=942; developed_length=1942; developed_b=600; height_h=40; wall_s1=5.2; wall_sk=4.6; inner_diameter=96; temperature_c=545; pressure_group=4.02 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-108х7-500х500х1942-R600-480
sto-321-05-483-125-133-8-45-402-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 133х8 исп. 483 PN 4.02 12Х1МФ СТО 321.05-2009,125,,133,8,,,4.02,45,600,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,483,,12Х1МФ,,,45°-133х8-хх471-R600-483,False,sto-321-05-483-125-133-8-45-402,483,,,471,471,249,,6.1,5.5,119,545,4.02 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,45°-133х8-хх471-R600-483,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 125. Наружный диаметр 133 мм. Толщина стенки 8 мм. Исполнение 483. PN 4.02 МПа. Температура 545°C. 4.02 МПа при 545°C. развёртка 471 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=125; outer_diameter=133; wall_thickness=8; pn=4.02; angle=45; radius=600; material=12Х1МФ; execution=483; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=471; developed_length=471; developed_b=249; height_h=; wall_s1=6.1; wall_sk=5.5; inner_diameter=119; temperature_c=545; pressure_group=4.02 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-133х8-хх471-R600-483
sto-321-05-484-125-133-8-60-402-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 133х8 исп. 484 PN 4.02 12Х1МФ СТО 321.05-2009,125,,133,8,,,4.02,60,600,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,484,,12Х1МФ,,,60°-133х8-хх628-R600-484,False,sto-321-05-484-125-133-8-60-402,484,,,628,628,346,,6.1,5.5,119,545,4.02 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,60°-133х8-хх628-R600-484,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 125. Наружный диаметр 133 мм. Толщина стенки 8 мм. Исполнение 484. PN 4.02 МПа. Температура 545°C. 4.02 МПа при 545°C. развёртка 628 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=125; outer_diameter=133; wall_thickness=8; pn=4.02; angle=60; radius=600; material=12Х1МФ; execution=484; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=628; developed_length=628; developed_b=346; height_h=; wall_s1=6.1; wall_sk=5.5; inner_diameter=119; temperature_c=545; pressure_group=4.02 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-133х8-хх628-R600-484
sto-321-05-485-125-133-8-90-402-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 133х8 исп. 485 PN 4.02 12Х1МФ СТО 321.05-2009,125,,133,8,,,4.02,90,600,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,485,,12Х1МФ,,,90°-133х8-хх942-R600-485,False,sto-321-05-485-125-133-8-90-402,485,,,942,942,600,,6.1,5.5,119,545,4.02 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,90°-133х8-хх942-R600-485,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 125. Наружный диаметр 133 мм. Толщина стенки 8 мм. Исполнение 485. PN 4.02 МПа. Температура 545°C. 4.02 МПа при 545°C. развёртка 942 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=125; outer_diameter=133; wall_thickness=8; pn=4.02; angle=90; radius=600; material=12Х1МФ; execution=485; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=942; developed_length=942; developed_b=600; height_h=; wall_s1=6.1; wall_sk=5.5; inner_diameter=119; temperature_c=545; pressure_group=4.02 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-133х8-хх942-R600-485
sto-321-05-488-150-159-9-45-402-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 159х9 исп. 488 PN 4.02 12Х1МФ СТО 321.05-2009,150,,159,9,,,4.02,45,650,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,488,,12Х1МФ,,,45°-159х9-хх511-R650-488,False,sto-321-05-488-150-159-9-45-402,488,,,511,511,269,,6.8,7.2,142,545,4.02 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,45°-159х9-хх511-R650-488,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 150. Наружный диаметр 159 мм. Толщина стенки 9 мм. Исполнение 488. PN 4.02 МПа. Температура 545°C. 4.02 МПа при 545°C. развёртка 511 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=150; outer_diameter=159; wall_thickness=9; pn=4.02; angle=45; radius=650; material=12Х1МФ; execution=488; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=511; developed_length=511; developed_b=269; height_h=; wall_s1=6.8; wall_sk=7.2; inner_diameter=142; temperature_c=545; pressure_group=4.02 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-159х9-хх511-R650-488
sto-321-05-493-175-194-10-45-402-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 194х10 исп. 493 PN 4.02 12Х1МФ СТО 321.05-2009,175,,194,10,,,4.02,45,750,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,493,,12Х1МФ,,,45°-194х10-500хх589-R750-493,False,sto-321-05-493-175-194-10-45-402,493,500,,589,589,311,,7.7,6.4,176,545,4.02 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,45°-194х10-500хх589-R750-493,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 175. Наружный диаметр 194 мм. Толщина стенки 10 мм. Исполнение 493. PN 4.02 МПа. Температура 545°C. 4.02 МПа при 545°C. развёртка 589 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=175; outer_diameter=194; wall_thickness=10; pn=4.02; angle=45; radius=750; material=12Х1МФ; execution=493; material_grade=12Х1МФ; straight_length=500; straight_length_1=; arc_length=589; developed_length=589; developed_b=311; height_h=; wall_s1=7.7; wall_sk=6.4; inner_diameter=176; temperature_c=545; pressure_group=4.02 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-194х10-500хх589-R750-493
sto-321-05-494-175-194-10-60-402-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 194х10 исп. 494 PN 4.02 12Х1МФ СТО 321.05-2009,175,,194,10,,,4.02,60,750,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,494,,12Х1МФ,,,60°-194х10-500хх785-R750-494,False,sto-321-05-494-175-194-10-60-402,494,500,,785,785,433,,7.7,6.4,176,545,4.02 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,60°-194х10-500хх785-R750-494,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 175. Наружный диаметр 194 мм. Толщина стенки 10 мм. Исполнение 494. PN 4.02 МПа. Температура 545°C. 4.02 МПа при 545°C. развёртка 785 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=175; outer_diameter=194; wall_thickness=10; pn=4.02; angle=60; radius=750; material=12Х1МФ; execution=494; material_grade=12Х1МФ; straight_length=500; straight_length_1=; arc_length=785; developed_length=785; developed_b=433; height_h=; wall_s1=7.7; wall_sk=6.4; inner_diameter=176; temperature_c=545; pressure_group=4.02 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-194х10-500хх785-R750-494
sto-321-05-495-175-194-10-90-402-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 194х10 исп. 495 PN 4.02 12Х1МФ СТО 321.05-2009,175,,194,10,,,4.02,90,750,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,495,,12Х1МФ,,,90°-194х10-500хх1178-R750-495,False,sto-321-05-495-175-194-10-90-402,495,500,,1178,1178,750,,7.7,6.4,176,545,4.02 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,90°-194х10-500хх1178-R750-495,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 175. Наружный диаметр 194 мм. Толщина стенки 10 мм. Исполнение 495. PN 4.02 МПа. Температура 545°C. 4.02 МПа при 545°C. развёртка 1178 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=175; outer_diameter=194; wall_thickness=10; pn=4.02; angle=90; radius=750; material=12Х1МФ; execution=495; material_grade=12Х1МФ; straight_length=500; straight_length_1=; arc_length=1178; developed_length=1178; developed_b=750; height_h=; wall_s1=7.7; wall_sk=6.4; inner_diameter=176; temperature_c=545; pressure_group=4.02 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-194х10-500хх1178-R750-495
sto-321-05-498-200-219-11-45-402-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 219х11 исп. 498 PN 4.02 12Х1МФ СТО 321.05-2009,200,,219,11,,,4.02,45,850,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,498,,12Х1МФ,,,45°-219х11-хх668-R850-498,False,sto-321-05-498-200-219-11-45-402,498,,,668,668,352,,8.3,7.5,199,545,4.02 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,45°-219х11-хх668-R850-498,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 200. Наружный диаметр 219 мм. Толщина стенки 11 мм. Исполнение 498. PN 4.02 МПа. Температура 545°C. 4.02 МПа при 545°C. развёртка 668 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=200; outer_diameter=219; wall_thickness=11; pn=4.02; angle=45; radius=850; material=12Х1МФ; execution=498; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=668; developed_length=668; developed_b=352; height_h=; wall_s1=8.3; wall_sk=7.5; inner_diameter=199; temperature_c=545; pressure_group=4.02 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-219х11-хх668-R850-498
sto-321-05-499-200-219-11-60-402-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 219х11 исп. 499 PN 4.02 12Х1МФ СТО 321.05-2009,200,,219,11,,,4.02,60,850,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,499,,12Х1МФ,,,60°-219х11-хх890-R850-499,False,sto-321-05-499-200-219-11-60-402,499,,,890,890,491,,8.3,7.5,199,545,4.02 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,60°-219х11-хх890-R850-499,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 200. Наружный диаметр 219 мм. Толщина стенки 11 мм. Исполнение 499. PN 4.02 МПа. Температура 545°C. 4.02 МПа при 545°C. развёртка 890 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=200; outer_diameter=219; wall_thickness=11; pn=4.02; angle=60; radius=850; material=12Х1МФ; execution=499; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=890; developed_length=890; developed_b=491; height_h=; wall_s1=8.3; wall_sk=7.5; inner_diameter=199; temperature_c=545; pressure_group=4.02 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-219х11-хх890-R850-499
