sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_wall_branch,dim_gost_designation,description,attributes,dim_outer_d_branch,dim_dy,dim_dy1,dim_pn,dim_equal_pass
ост-34-10-764-97-2-800-820-14--820-1-12х18н10т,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х14 12Х18Н10Т ОСТ 34-10-764-1997,800,800,820,14,820,14,2.2,,,214.2,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,820х14,False,ост-34-10-764-97-2-800-820-14--820-1,2,14,820х14,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х14 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 214.2 кг. Условное обозначение: 820х14.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=14; pn=2.2; mass_kg=214.2; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=14; gost_designation=820х14,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-14--820-1-12х18н10тP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 820х14 12Х18Н10Т ОСТ 34-10-764-1997,800,800,820,14,820,14,2.2,,,214.2,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,820х14,True,ост-34-10-764-97-2-800-820-14--820-1,2,14,820х14,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х14 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 214.2 кг. Условное обозначение: 820х14.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=14; pn=2.2; mass_kg=214.2; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=14; gost_designation=820х14; supervised=Да,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-14--820-1-20,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х14 Ст20 ОСТ 34-10-764-1997,800,800,820,14,820,14,2.2,,,214.2,20,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,20,,,820х14,False,ост-34-10-764-97-2-800-820-14--820-1,2,14,820х14,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х14 мм. PN 2.2 МПа. Исполнение 2. Марка стали 20. Масса 214.2 кг. Условное обозначение: 820х14.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=14; pn=2.2; mass_kg=214.2; material=20; execution=2; material_grade=20; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=14; gost_designation=820х14,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-14--820-1-13хфа,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х14 13ХФА ОСТ 34-10-764-1997,800,800,820,14,820,14,2.2,,,214.2,13ХФА,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,13ХФА,,,820х14,False,ост-34-10-764-97-2-800-820-14--820-1,2,14,820х14,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х14 мм. PN 2.2 МПа. Исполнение 2. Марка стали 13ХФА. Масса 214.2 кг. Условное обозначение: 820х14.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=14; pn=2.2; mass_kg=214.2; material=13ХФА; execution=2; material_grade=13ХФА; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=14; gost_designation=820х14,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-14--820-1-17г1с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х14 17Г1С ОСТ 34-10-764-1997,800,800,820,14,820,14,2.2,,,214.2,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,820х14,False,ост-34-10-764-97-2-800-820-14--820-1,2,14,820х14,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х14 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 214.2 кг. Условное обозначение: 820х14.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=14; pn=2.2; mass_kg=214.2; material=17Г1С; execution=2; material_grade=17Г1С; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=14; gost_designation=820х14,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-14--820-1-17г1сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 820х14 17Г1С ОСТ 34-10-764-1997,800,800,820,14,820,14,2.2,,,214.2,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,820х14,True,ост-34-10-764-97-2-800-820-14--820-1,2,14,820х14,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х14 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 214.2 кг. Условное обозначение: 820х14.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=14; pn=2.2; mass_kg=214.2; material=17Г1С; execution=2; material_grade=17Г1С; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=14; gost_designation=820х14; supervised=Да,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-18--820-1-09г2с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х18 09Г2С ОСТ 34-10-764-1997,800,800,820,18,820,18,2.2,,,249.8,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,820х18,False,ост-34-10-764-97-2-800-820-18--820-1,2,18,820х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 249.8 кг. Условное обозначение: 820х18.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=18; pn=2.2; mass_kg=249.8; material=09Г2С; execution=2; material_grade=09Г2С; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=18; gost_designation=820х18,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-18--820-1-09г2сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 820х18 09Г2С ОСТ 34-10-764-1997,800,800,820,18,820,18,2.2,,,249.8,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,820х18,True,ост-34-10-764-97-2-800-820-18--820-1,2,18,820х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 249.8 кг. Условное обозначение: 820х18.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=18; pn=2.2; mass_kg=249.8; material=09Г2С; execution=2; material_grade=09Г2С; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=18; gost_designation=820х18; supervised=Да,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-18--820-1-12х18н10т,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х18 12Х18Н10Т ОСТ 34-10-764-1997,800,800,820,18,820,18,2.2,,,249.8,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,820х18,False,ост-34-10-764-97-2-800-820-18--820-1,2,18,820х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 249.8 кг. Условное обозначение: 820х18.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=18; pn=2.2; mass_kg=249.8; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=18; gost_designation=820х18,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-18--820-1-12х18н10тP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 820х18 12Х18Н10Т ОСТ 34-10-764-1997,800,800,820,18,820,18,2.2,,,249.8,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,820х18,True,ост-34-10-764-97-2-800-820-18--820-1,2,18,820х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 249.8 кг. Условное обозначение: 820х18.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=18; pn=2.2; mass_kg=249.8; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=18; gost_designation=820х18; supervised=Да,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-18--820-1-20,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х18 Ст20 ОСТ 34-10-764-1997,800,800,820,18,820,18,2.2,,,249.8,20,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,20,,,820х18,False,ост-34-10-764-97-2-800-820-18--820-1,2,18,820х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 20. Масса 249.8 кг. Условное обозначение: 820х18.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=18; pn=2.2; mass_kg=249.8; material=20; execution=2; material_grade=20; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=18; gost_designation=820х18,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-18--820-1-13хфа,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х18 13ХФА ОСТ 34-10-764-1997,800,800,820,18,820,18,2.2,,,249.8,13ХФА,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,13ХФА,,,820х18,False,ост-34-10-764-97-2-800-820-18--820-1,2,18,820х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 13ХФА. Масса 249.8 кг. Условное обозначение: 820х18.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=18; pn=2.2; mass_kg=249.8; material=13ХФА; execution=2; material_grade=13ХФА; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=18; gost_designation=820х18,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-18--820-1-17г1с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х18 17Г1С ОСТ 34-10-764-1997,800,800,820,18,820,18,2.2,,,249.8,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,820х18,False,ост-34-10-764-97-2-800-820-18--820-1,2,18,820х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 249.8 кг. Условное обозначение: 820х18.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=18; pn=2.2; mass_kg=249.8; material=17Г1С; execution=2; material_grade=17Г1С; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=18; gost_designation=820х18,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-18--820-1-17г1сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 820х18 17Г1С ОСТ 34-10-764-1997,800,800,820,18,820,18,2.2,,,249.8,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,820х18,True,ост-34-10-764-97-2-800-820-18--820-1,2,18,820х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 249.8 кг. Условное обозначение: 820х18.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=18; pn=2.2; mass_kg=249.8; material=17Г1С; execution=2; material_grade=17Г1С; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=18; gost_designation=820х18; supervised=Да,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-12--820-1-09г2с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х12 09Г2С ОСТ 34-10-764-1997,800,800,820,12,820,12,2.2,,,245,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,820х12,False,ост-34-10-764-97-2-800-820-12--820-1,2,12,820х12,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х12 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 245 кг. Условное обозначение: 820х12.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=12; pn=2.2; mass_kg=245; material=09Г2С; execution=2; material_grade=09Г2С; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=12; gost_designation=820х12,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-12--820-1-09г2сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 820х12 09Г2С ОСТ 34-10-764-1997,800,800,820,12,820,12,2.2,,,245,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,820х12,True,ост-34-10-764-97-2-800-820-12--820-1,2,12,820х12,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х12 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 245 кг. Условное обозначение: 820х12.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=12; pn=2.2; mass_kg=245; material=09Г2С; execution=2; material_grade=09Г2С; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=12; gost_designation=820х12; supervised=Да,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-12--820-1-12х18н10т,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х12 12Х18Н10Т ОСТ 34-10-764-1997,800,800,820,12,820,12,2.2,,,245,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,820х12,False,ост-34-10-764-97-2-800-820-12--820-1,2,12,820х12,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х12 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 245 кг. Условное обозначение: 820х12.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=12; pn=2.2; mass_kg=245; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=12; gost_designation=820х12,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-12--820-1-12х18н10тP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 820х12 12Х18Н10Т ОСТ 34-10-764-1997,800,800,820,12,820,12,2.2,,,245,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,820х12,True,ост-34-10-764-97-2-800-820-12--820-1,2,12,820х12,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х12 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 245 кг. Условное обозначение: 820х12.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=12; pn=2.2; mass_kg=245; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=12; gost_designation=820х12; supervised=Да,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-12--820-1-20,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х12 Ст20 ОСТ 34-10-764-1997,800,800,820,12,820,12,2.2,,,245,20,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,20,,,820х12,False,ост-34-10-764-97-2-800-820-12--820-1,2,12,820х12,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х12 мм. PN 2.2 МПа. Исполнение 2. Марка стали 20. Масса 245 кг. Условное обозначение: 820х12.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=12; pn=2.2; mass_kg=245; material=20; execution=2; material_grade=20; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=12; gost_designation=820х12,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-12--820-1-13хфа,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х12 13ХФА ОСТ 34-10-764-1997,800,800,820,12,820,12,2.2,,,245,13ХФА,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,13ХФА,,,820х12,False,ост-34-10-764-97-2-800-820-12--820-1,2,12,820х12,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х12 мм. PN 2.2 МПа. Исполнение 2. Марка стали 13ХФА. Масса 245 кг. Условное обозначение: 820х12.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=12; pn=2.2; mass_kg=245; material=13ХФА; execution=2; material_grade=13ХФА; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=12; gost_designation=820х12,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-12--820-1-17г1с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х12 17Г1С ОСТ 34-10-764-1997,800,800,820,12,820,12,2.2,,,245,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,820х12,False,ост-34-10-764-97-2-800-820-12--820-1,2,12,820х12,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х12 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 245 кг. Условное обозначение: 820х12.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=12; pn=2.2; mass_kg=245; material=17Г1С; execution=2; material_grade=17Г1С; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=12; gost_designation=820х12,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-12--820-1-17г1сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 820х12 17Г1С ОСТ 34-10-764-1997,800,800,820,12,820,12,2.2,,,245,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,820х12,True,ост-34-10-764-97-2-800-820-12--820-1,2,12,820х12,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х12 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 245 кг. Условное обозначение: 820х12.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=12; pn=2.2; mass_kg=245; material=17Г1С; execution=2; material_grade=17Г1С; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=12; gost_designation=820х12; supervised=Да,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-22--820-1-09г2с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х22 09Г2С ОСТ 34-10-764-1997,800,800,820,22,820,22,2.2,,,373.2,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,820х22,False,ост-34-10-764-97-2-800-820-22--820-1,2,22,820х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 373.2 кг. Условное обозначение: 820х22.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=22; pn=2.2; mass_kg=373.2; material=09Г2С; execution=2; material_grade=09Г2С; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=22; gost_designation=820х22,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-22--820-1-09г2сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 820х22 09Г2С ОСТ 34-10-764-1997,800,800,820,22,820,22,2.2,,,373.2,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,820х22,True,ост-34-10-764-97-2-800-820-22--820-1,2,22,820х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 373.2 кг. Условное обозначение: 820х22.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=22; pn=2.2; mass_kg=373.2; material=09Г2С; execution=2; material_grade=09Г2С; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=22; gost_designation=820х22; supervised=Да,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-22--820-1-12х18н10т,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х22 12Х18Н10Т ОСТ 34-10-764-1997,800,800,820,22,820,22,2.2,,,373.2,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,820х22,False,ост-34-10-764-97-2-800-820-22--820-1,2,22,820х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 373.2 кг. Условное обозначение: 820х22.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=22; pn=2.2; mass_kg=373.2; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=22; gost_designation=820х22,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-22--820-1-12х18н10тP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 820х22 12Х18Н10Т ОСТ 34-10-764-1997,800,800,820,22,820,22,2.2,,,373.2,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,820х22,True,ост-34-10-764-97-2-800-820-22--820-1,2,22,820х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 373.2 кг. Условное обозначение: 820х22.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=22; pn=2.2; mass_kg=373.2; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=22; gost_designation=820х22; supervised=Да,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-22--820-1-20,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х22 Ст20 ОСТ 34-10-764-1997,800,800,820,22,820,22,2.2,,,373.2,20,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,20,,,820х22,False,ост-34-10-764-97-2-800-820-22--820-1,2,22,820х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 20. Масса 373.2 кг. Условное обозначение: 820х22.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=22; pn=2.2; mass_kg=373.2; material=20; execution=2; material_grade=20; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=22; gost_designation=820х22,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-22--820-1-13хфа,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х22 13ХФА ОСТ 34-10-764-1997,800,800,820,22,820,22,2.2,,,373.2,13ХФА,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,13ХФА,,,820х22,False,ост-34-10-764-97-2-800-820-22--820-1,2,22,820х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 13ХФА. Масса 373.2 кг. Условное обозначение: 820х22.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=22; pn=2.2; mass_kg=373.2; material=13ХФА; execution=2; material_grade=13ХФА; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=22; gost_designation=820х22,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-22--820-1-17г1с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 820х22 17Г1С ОСТ 34-10-764-1997,800,800,820,22,820,22,2.2,,,373.2,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,820х22,False,ост-34-10-764-97-2-800-820-22--820-1,2,22,820х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 373.2 кг. Условное обозначение: 820х22.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=22; pn=2.2; mass_kg=373.2; material=17Г1С; execution=2; material_grade=17Г1С; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=22; gost_designation=820х22,820,800,800,2.2,да
ост-34-10-764-97-2-800-820-22--820-1-17г1сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 820х22 17Г1С ОСТ 34-10-764-1997,800,800,820,22,820,22,2.2,,,373.2,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,820х22,True,ост-34-10-764-97-2-800-820-22--820-1,2,22,820х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 800. Размеры 820х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 373.2 кг. Условное обозначение: 820х22.,dn=800; dn_branch=800; outer_diameter=820; wall_thickness=22; pn=2.2; mass_kg=373.2; material=17Г1С; execution=2; material_grade=17Г1С; dy=800; dy1=800; pn=2.2; equal_pass=да; outer_d_branch=820; wall_branch=22; gost_designation=820х22; supervised=Да,820,800,800,2.2,да
